447	 18
448	  9
449	 15
450	  6
451	  1
452	 18
453	  9
454	  6
455	 14
456	  6
457	 18
458	  2
459	  0
460	 14
461	 12
462	  2
463	  9
464	  2
465	  3
466	  9
467	  5
468	  5
469	  1
470	 18
471	 14
472	  9
473	 15
474	  0
475	  3
476	 18
477	  6
478	  6
479	  8
480	  6
481	  9
482	  9
483	 17
484	  5
485	  1
486	  5
487	 15
488	 19
489	  5
490	 15
491	 14
492	 17
493	 12
494	  2
495	 11
496	 12
497	  5
498	  2
499	  8
500	 18
501	  5
502	 11
503	  4
504	  6
505	 12
506	 14
507	 17
508	  0
509	  0
510	  6
511	 18
512	  1
513	 17
514	 12
515	 17
516	 17
517	  2
518	  2
519	 14
520	  5
521	  2
522	 17
523	  2
524	 14
525	  0
526	 12
527	  6
528	  2
529	  6
530	  6
531	  5
532	  6
533	 11
534	 17
535	  0
536	 14
537	  1
538	  5
539	 18
540	  6
541	  2
542	 17
543	  8
544	  3
545	 17
546	 14
547	  5
548	 17
549	 11
550	  5
551	  5
552	  6
553	  2
554	  8
555	  1
556	 17
557	  2
558	  1
559	 16
560	  4
561	 12
562	 14
563	  0
564	  5
565	  2
566	 12
567	 17
568	  5
569	 12
570	 11
571	 11
572	  2
573	 17
574	 15
575	  2
576	 14
577	  1
578	 17
579	 14
580	  0
581	 15
582	  1
583	  5
584	  5
585	  1
586	  6
587	  2
588	  6
589	 11
590	  1
591	  9
592	 16
593	  4
594	 15
595	  4
596	  9
597	  5
598	 18
599	  6
600	 11
601	  1
602	  6
603	  9
604	  6
605	  8
606	 18
607	  5
608	 17
609	  6
610	 12
611	  4
612	  9
613	  8
614	  2
615	 17
616	  9
617	 15
618	  6
619	  1
620	 12
621	 17
622	  2
623	  2
624	  5
625	  6
626	  2
627	 15
628	  3
629	  1
630	 17
631	  2
632	  0
633	  4
634	 11
635	  5
636	  1
637	  6
638	  5
639	  6
640	  6
641	 12
642	 15
643	  2
644	  5
645	  5
646	  5
647	  4
648	 16
649	  0
650	  1
651	  9
652	  4
653	  2
654	  2
655	  9
656	 15
657	  6
658	  5
659	 18
660	  2
661	  4
662	 11
663	 12
664	  6
665	  9
666	  8
667	 17
668	  2
669	  2
670	 12
671	  9
672	  2
673	 12
674	  2
675	  0
676	  2
677	  8
678	  2
679	  9
680	 16
681	  1
682	 12
683	 15
684	  9
685	  9
686	 16
687	  2
688	 18
689	 12
690	  1
691	  5
692	 17
693	  6
694	  1
695	  2
696	 11
697	  5
698	 17
699	 15
700	  1
701	  1
702	 17
703	 12
704	  4
705	 12
706	  1
707	 18
708	 13
709	  1
710	 13
711	  8
712	  4
713	 12
714	  1
715	  1
716	  1
717	 17
718	 17
719	 17
720	 12
721	  4
722	  5
723	  4
724	 11
725	 17
726	  0
727	  0
728	 14
729	 17
730	 15
731	 17
732	  2
733	  5
734	  5
735	 17
736	  8
737	 12
738	 18
739	  8
740	  4
741	  2
742	  2
743	  5
744	 17
745	 12
746	  8
747	  1
748	 18
749	  4
750	 12
751	  4
752	 17
753	 17
754	  2
755	  2
756	  6
757	  4
758	  4
759	  4
760	  2
761	 15
762	 12
763	  6
764	  6
765	  1
766	 19
767	 12
768	 15
769	  5
770	  1
771	 18
772	 17
773	  9
774	  6
775	 18
776	  6
777	 14
778	 12
779	  1
780	 12
781	  2
782	 14
783	 15
784	 14
785	  2
786	 12
787	  4
788	  1
789	 12
790	 17
791	  4
792	 13
793	 12
794	  6
795	  6
796	 12
797	 12
798	 12
799	  5
800	 12
801	  5
802	  5
803	 18
804	  4
805	 10
806	 17
807	 14
808	  1
809	  6
810	  2
811	  3
812	 17
813	  2
814	 17
815	 17
816	  1
817	 14
818	  6
819	  8
820	  0
821	 17
822	 18
823	  5
824	  6
825	  2
826	 18
827	 15
828	 11
829	  1
830	  5
831	  0
832	  6
833	 15
834	  1
835	 15
836	  5
837	 12
838	  6
839	 18
840	 18
841	  5
842	 11
843	  0
844	 18
845	 15
846	 11
847	 18
848	 15
849	  1
850	 17
851	 17
852	  4
853	 12
854	 15
855	 18
856	  6
857	 15
858	 17
859	  6
860	  0
861	  6
862	  6
863	  6
864	  0
865	  4
866	 13
867	 18
868	  2
869	 17
870	  2
871	  9
872	  5
873	  4
874	  5
875	  2
876	  6
877	 12
878	  1
879	  1
880	  5
881	 15
882	 15
883	 14
884	 11
885	 12
886	  5
887	  8
888	 10
889	  5
890	 12
891	 15
892	  4
893	  6
894	  4
895	  6
896	  5
897	  6
898	  2
899	  2
900	 17
901	 14
902	  1
903	  1
904	  2
905	  9
906	 11
907	  1
908	  5
909	 12
910	  2
911	  4
912	  2
913	  5
914	 17
915	 17
916	 12
917	 10
918	  4
919	  5
920	  1
921	  6
922	  2
923	 15
924	 12
925	  2
926	  5
927	 13
928	  2
929	  4
930	 15
931	  6
932	  3
933	  5
934	 12
935	  1
936	  0
937	 17
938	  6
939	  4
940	  0
941	  0
942	  1
943	  2
944	 12
945	 12
946	  4
947	 15
948	  4
949	 17
950	  6
951	 13
952	  1
953	 17
954	 12
955	 10
956	 17
957	  4
958	  4
959	 17
960	  2
961	 15
962	  5
963	  5
964	 15
965	 15
966	  4
967	  7
968	  5
969	 19
970	 17
971	  5
972	 19
973	  0
974	 12
975	  5
976	 17
977	 12
978	  2
979	  4
980	  6
981	  5
982	  1
983	 18
984	 15
985	  9
986	 17
987	  5
988	 15
989	  5
990	  6
991	 14
992	 17
993	 15
994	  8
995	  5
996	  4
997	 18
998	 12
999	  5
1000	  2
1001	  7
1002	  6
1003	 12
1004	  0
1005	 15
1006	  1
1007	  9
1008	 17
1009	 13
1010	  6
1011	 18
1012	  5
1013	  2
1014	 17
1015	 17
1016	 14
1017	  6
1018	 17
1019	 12
1020	  5
1021	 16
1022	  4
1023	  6
1024	  5
1025	  7
1026	  4
1027	  5
1028	 14
1029	  2
1030	 17
1031	 14
1032	  5
1033	 17
1034	  2
1035	 18
1036	  4
1037	 11
1038	 17
1039	  2
1040	  6
1041	 15
1042	  9
1043	  5
1044	  1
1045	  1
1046	 14
1047	  4
1048	 12
1049	  3
1050	 17
1051	 18
1052	 12
1053	  4
1054	 15
1055	 11
1056	 17
1057	  1
1058	 17
1059	  1
1060	  2
1061	 12
1062	 17
1063	  4
1064	 12
1065	 17
1066	  6
1067	 16
1068	  0
1069	  6
1070	  2
1071	  6
1072	  5
1073	 12
1074	  1
1075	  1
1076	  2
1077	 15
1078	  8
1079	 18
1080	  4
1081	  2
1082	 18
1083	  6
1084	 10
1085	 14
1086	 18
1087	 15
1088	 17
1089	  4
1090	 15
1091	  1
1092	 16
1093	 18
1094	  8
1095	  5
1096	  9
1097	 12
1098	 15
1099	 12
1100	  2
1101	  6
1102	 12
1103	  6
1104	  0
1105	 11
1106	  1
1107	 11
1108	 14
1109	  8
1110	  5
1111	 19
1112	  8
1113	  5
1114	 12
1115	 14
1116	  5
1117	  5
1118	  2
1119	  6
1120	 18
1121	  9
1122	  6
1123	  9
1124	 17
1125	  9
1126	  5
1127	  5
1128	 17
1129	 12
1130	  6
1131	 12
1132	  5
1133	 12
1134	  4
1135	  6
1136	  2
1137	  9
1138	 17
1139	  5
1140	  2
1141	 12
1142	 11
1143	 12
1144	  9
1145	  4
1146	 11
1147	 17
1148	  2
1149	  6
1150	  2
1151	  1
1152	  2
1153	  5
1154	 12
1155	 13
1156	 11
1157	  4
1158	  5
1159	  4
1160	  4
1161	 17
1162	  2
1163	  1
1164	  4
1165	  4
1166	  9
1167	  8
1168	  5
1169	  6
1170	  5
1171	  3
1172	  2
1173	  5
1174	 17
1175	 14
1176	 18
1177	  2
1178	  2
1179	 11
1180	 15
1181	 10
1182	  2
1183	  5
1184	  4
1185	  6
1186	 18
1187	  4
1188	  5
1189	  4
1190	  1
1191	 11
1192	 10
1193	  1
1194	 14
1195	  4
1196	  5
1197	 18
1198	 14
1199	  6
1200	  6
1201	 12
1202	  3
1203	  5
1204	 18
1205	  5
1206	  2
1207	 12
1208	 15
1209	 12
1210	  1
1211	 18
1212	  8
1213	 12
1214	  5
1215	 15
1216	 14
1217	 12
1218	  4
1219	 15
1220	  9
1221	  4
1222	  5
1223	 15
1224	  2
1225	  1
1226	 17
1227	  2
1228	  9
1229	  8
1230	 12
1231	  5
1232	 17
1233	 12
1234	  9
1235	 18
1236	  8
1237	  5
1238	 14
1239	 17
1240	  6
1241	  2
1242	 17
1243	  1
1244	  5
1245	  1
1246	  0
1247	  1
1248	  5
1249	  4
1250	  5
1251	  2
1252	 12
1253	  1
1254	 12
1255	  6
1256	 12
1257	 12
1258	 15
1259	 17
1260	  9
1261	 12
1262	  4
1263	  5
1264	  2
1265	  6
1266	 12
1267	 10
1268	  6
1269	 14
1270	 14
1271	  0
1272	  2
1273	  9
1274	  1
1275	 17
1276	  1
1277	 17
1278	  5
1279	  5
1280	  0
1281	  9
1282	 14
1283	 12
1284	  6
1285	 18
1286	 15
1287	  2
1288	  2
1289	  5
1290	  6
1291	  5
1292	 15
1293	  6
1294	  4
1295	 12
1296	  9
1297	  1
1298	  9
1299	 12
1300	  4
1301	  2
1302	  5
1303	  9
1304	  1
1305	  1
1306	  1
1307	 12
1308	 17
1309	  0
1310	 11
1311	  4
1312	 15
1313	 11
1314	  4
1315	  4
1316	 19
1317	  1
1318	 12
1319	  1
1320	  2
1321	 17
1322	  4
1323	 14
1324	  5
1325	 15
1326	 16
1327	 12
1328	  1
1329	  1
1330	  0
1331	  2
1332	  4
1333	 12
1334	 10
1335	  2
1336	  1
1337	 17
1338	 11
1339	  4
1340	  5
1341	 14
1342	  5
1343	 18
1344	  6
1345	  9
1346	 12
1347	  4
1348	 18
1349	  5
1350	  2
1351	  2
1352	  0
1353	 11
1354	  6
1355	  4
1356	  5
1357	 10
1358	 12
1359	 14
1360	  1
1361	 17
1362	 15
1363	 12
1364	 14
1365	 15
1366	  1
1367	  3
1368	  9
1369	  5
1370	 18
1371	  9
1372	 14
1373	 17
1374	 17
1375	  6
1376	  0
1377	 15
1378	  4
1379	  6
1380	 18
1381	  2
1382	  2
1383	  5
1384	  8
1385	  8
1386	  5
1387	  4
1388	 12
1389	  6
1390	  2
1391	  1
1392	  4
1393	 15
1394	  8
1395	 17
1396	  0
1397	  6
1398	 17
1399	  1
1400	  6
1401	  0
1402	 12
1403	 17
1404	 17
1405	 18
1406	 12
1407	 17
1408	  6
1409	  5
1410	 18
1411	  4
1412	 12
1413	 17
1414	 12
1415	 12
1416	 18
1417	  4
1418	 12
1419	  6
1420	  6
1421	  2
1422	  2
1423	  6
1424	  6
1425	  0
1426	  9
1427	  1
1428	 17
1429	  6
1430	  8
1431	 17
1432	 12
1433	 15
1434	 13
1435	  1
1436	  6
1437	  1
1438	 14
1439	  6
1440	 10
1441	  6
1442	 12
1443	  6
1444	  6
1445	 17
1446	 17
1447	 19
1448	 15
1449	 12
1450	  4
1451	 14
1452	 14
1453	 14
1454	  7
1455	 18
1456	 12
1457	  2
1458	 18
1459	  2
1460	 17
1461	 15
1462	  1
1463	  5
1464	  5
1465	 10
1466	 14
1467	  5
1468	 18
1469	  1
1470	 17
1471	 12
1472	  6
1473	  5
1474	  8
1475	  9
1476	 15
1477	 12
1478	  6
1479	  2
1480	  5
1481	  7
1482	  6
1483	 12
1484	  6
1485	  6
1486	  9
1487	  8
1488	  0
1489	 17
1490	 17
1491	  1
1492	  1
1493	 18
1494	  1
1495	  0
1496	  6
1497	  4
1498	  5
1499	 10
1500	 15
1501	  2
1502	 17
1503	 14
1504	  2
1505	 12
1506	 18
1507	  9
1508	  5
1509	  1
1510	  0
1511	  2
1512	 15
1513	  6
1514	  9
1515	  0
1516	  6
1517	 17
1518	  1
1519	 12
1520	 15
1521	  2
1522	 17
1523	 11
1524	 14
1525	  6
1526	  5
1527	  1
1528	  1
1529	  4
1530	  1
1531	  2
1532	  1
1533	 17
1534	 10
1535	 19
1536	  4
1537	 18
1538	 12
1539	  4
1540	  5
1541	  1
1542	 12
1543	 18
1544	 12
1545	 15
1546	 18
1547	  6
1548	  6
1549	 12
1550	  5
1551	  2
1552	 17
1553	  5
1554	  2
1555	  8
1556	  4
1557	 12
1558	  2
1559	 17
1560	 12
1561	 15
1562	 12
1563	  5
1564	 17
1565	  6
1566	 17
1567	 15
1568	 15
1569	  5
1570	  9
1571	 12
1572	  6
1573	 10
1574	  4
1575	  2
1576	 17
1577	 17
1578	  4
1579	  5
1580	  6
1581	  6
1582	 17
1583	  1
1584	 15
1585	  5
1586	  5
1587	 18
1588	  1
1589	 12
1590	  2
1591	  8
1592	  3
1593	 15
1594	  8
1595	  3
1596	  0
1597	  1
1598	 11
1599	  6
1600	 15
1601	 12
1602	 12
1603	 12
1604	 11
1605	  5
1606	  8
1607	  8
1608	  5
1609	 12
1610	  6
1611	  2
1612	  3
1613	  3
1614	  5
1615	  6
1616	  6
1617	  1
1618	  1
1619	  2
1620	 17
1621	  5
1622	 12
1623	 12
1624	  5
1625	  4
1626	  5
1627	  2
1628	  2
1629	  1
1630	  6
1631	  9
1632	  0
1633	 17
1634	  5
1635	 12
1636	 15
1637	 17
1638	  2
1639	  1
1640	 12
1641	  4
1642	  5
1643	  6
1644	 14
1645	 15
1646	  6
1647	  2
1648	 18
1649	  6
1650	 17
1651	 15
1652	  2
1653	  2
1654	 16
1655	  6
1656	 17
1657	  9
1658	 10
1659	 17
1660	  3
1661	  6
1662	 10
1663	 17
1664	 12
1665	  5
1666	 11
1667	 16
1668	 12
1669	  2
1670	 12
1671	 12
1672	  5
1673	  6
1674	 14
1675	 12
1676	  8
1677	  2
1678	  1
1679	 17
1680	  7
1681	  1
1682	  8
1683	  1
1684	  6
1685	  2
1686	  6
1687	  8
1688	  4
1689	 12
1690	  6
1691	 12
1692	 17
1693	  5
1694	  0
1695	  8
1696	  6
1697	 12
1698	 18
1699	  3
1700	  3
1701	  5
1702	 17
1703	  1
1704	 18
1705	  4
1706	  8
1707	  2
1708	  5
1709	  6
1710	  4
1711	 17
1712	  2
1713	 15
1714	 12
1715	 12
1716	 17
1717	 18
1718	  8
1719	  6
1720	  6
1721	  0
1722	  2
1723	 17
1724	 18
1725	 17
1726	  1
1727	 18
1728	  5
1729	  9
1730	 17
1731	 11
1732	  0
1733	  1
1734	  6
1735	  2
1736	 11
1737	 11
1738	 17
1739	 19
1740	 17
1741	 12
1742	  6
1743	  5
1744	  8
1745	  2
1746	  5
1747	  9
1748	 17
1749	  5
1750	 14
1751	  0
1752	 12
1753	  5
1754	  1
1755	  5
1756	  6
1757	 14
1758	 10
1759	 17
1760	  1
1761	 18
1762	  8
1763	 18
1764	  6
1765	 17
1766	  2
1767	  1
1768	  4
1769	  6
1770	  0
1771	  5
1772	  6
1773	  6
1774	  2
1775	  6
1776	 10
1777	 10
1778	  9
1779	  0
1780	  2
1781	  1
1782	 18
1783	  4
1784	  6
1785	  6
1786	  5
1787	 18
1788	 17
1789	 17
1790	  6
1791	 17
1792	 19
1793	  1
1794	 12
1795	 10
1796	 14
1797	  1
1798	 14
1799	  5
1800	  4
1801	 17
1802	 15
1803	 15
1804	  5
1805	 17
1806	  2
1807	  1
1808	 12
1809	  4
1810	  4
1811	  6
1812	  2
1813	  2
1814	  6
1815	 12
1816	 15
1817	 16
1818	  6
1819	  1
1820	 14
1821	 17
1822	 10
1823	 18
1824	 15
1825	 14
1826	  9
1827	 15
1828	  2
1829	  0
1830	  5
1831	  5
1832	 17
1833	  5
1834	  4
1835	  4
1836	 12
1837	  2
1838	  3
1839	 14
1840	  2
1841	 17
1842	  0
1843	  8
1844	  9
1845	  4
1846	  6
1847	  5
1848	  0
1849	 12
1850	  6
1851	  1
1852	 14
1853	  3
1854	 12
1855	  2
1856	  1
1857	  5
1858	  1
1859	  6
1860	  2
1861	  5
1862	 12
1863	  5
1864	  2
1865	  6
1866	  1
1867	  6
1868	  1
1869	 17
1870	  6
1871	  9
1872	  5
1873	 17
1874	  6
1875	 14
1876	  2
1877	  1
1878	 12
1879	  2
1880	 15
1881	 12
1882	  1
1883	  6
1884	  5
1885	  5
1886	  5
1887	  0
1888	  2
1889	 12
1890	  2
1891	 12
1892	 17
1893	  5
1894	  1
1895	  5
1896	  8
1897	  1
1898	  5
1899	 18
1900	  1
1901	 15
1902	 12
1903	 17
1904	  2
1905	 13
1906	  1
1907	 12
1908	  6
1909	  0
1910	  5
1911	  6
1912	 10
1913	 12
1914	  0
1915	  1
1916	 17
1917	  4
1918	 15
1919	 12
1920	  1
1921	  4
1922	  5
1923	 12
1924	 11
1925	  1
1926	 18
1927	  1
1928	 16
1929	  5
1930	 12
1931	  2
1932	 18
1933	 17
1934	  7
1935	  5
1936	 17
1937	 17
1938	  5
1939	 14
1940	 14
1941	 17
1942	  8
1943	  2
1944	 17
1945	  6
1946	  5
1947	  4
1948	  2
1949	 17
1950	 18
1951	  0
1952	  1
1953	 17
1954	 11
1955	  1
1956	  2
1957	  9
1958	 12
1959	  5
1960	 12
1961	  0
1962	 15
1963	 10
1964	  6
1965	 15
1966	 18
1967	  5
1968	 12
1969	 11
1970	  1
1971	 17
1972	 16
1973	 18
1974	 18
1975	 12
1976	 12
1977	  4
1978	  1
1979	  5
1980	 15
1981	 18
1982	  2
1983	  5
1984	 12
1985	 14
1986	  2
1987	 12
1988	  2
1989	  2
1990	  6
1991	 17
1992	  2
1993	 12
1994	  4
1995	  0
1996	  5
1997	  4
1998	 12
1999	  6
2000	 14
2001	 15
2002	 12
2003	  2
2004	  1
2005	  2
2006	  0
2007	  5
2008	 12
2009	  5
2010	  2
2011	  0
2012	  8
2013	  5
2014	  1
2015	 10
2016	 15
2017	 18
2018	 18
2019	  9
2020	  4
2021	  2
2022	  4
2023	 10
2024	 14
2025	  8
2026	  3
2027	  6
2028	  3
2029	 17
2030	  9
2031	  6
2032	 17
2033	  2
2034	  2
2035	 13
2036	 18
2037	  2
2038	 12
2039	 12
2040	  6
2041	 12
2042	 18
2043	 14
2044	  2
2045	  1
2046	 17
2047	  6
2048	  5
2049	  5
2050	  2
2051	 11
2052	  5
2053	 15
2054	 15
2055	  6
2056	  6
2057	  8
2058	  0
2059	  5
2060	 10
2061	  6
2062	  1
2063	  4
2064	 11
2065	  0
2066	  2
2067	 12
2068	  6
2069	  5
2070	 11
2071	  8
2072	  6
2073	 17
2074	  2
2075	  5
2076	 14
2077	 14
2078	  5
2079	 17
2080	 17
2081	 12
2082	  2
2083	  0
2084	 14
2085	  6
2086	  5
2087	  0
2088	  5
2089	 12
2090	  6
2091	  2
2092	  1
2093	  6
2094	  5
2095	  0
2096	  1
2097	  9
2098	  1
2099	 16
2100	  6
2101	 18
2102	 18
2103	 12
2104	  8
2105	  9
2106	  4
2107	 18
2108	 12
2109	 15
2110	  6
2111	  6
2112	  9
2113	  1
2114	 18
2115	 12
2116	 14
2117	 17
2118	  1
2119	 12
2120	  7
2121	  6
2122	 10
2123	  2
2124	  9
2125	  6
2126	 12
2127	  5
2128	  6
2129	  1
2130	  1
2131	 19
2132	  4
2133	  0
2134	  5
2135	  4
2136	  4
2137	 12
2138	  1
2139	  2
2140	  5
2141	 12
2142	 18
2143	 15
2144	  9
2145	 12
2146	  6
2147	  4
2148	  6
2149	  2
2150	 15
2151	 17
2152	 14
2153	  6
2154	 12
2155	 14
2156	 17
2157	 16
2158	 12
2159	 17
2160	 12
2161	  3
2162	  1
2163	  6
2164	  1
2165	  6
2166	 15
2167	  0
2168	  5
2169	  2
2170	  0
2171	  6
2172	  2
2173	  2
2174	  2
2175	  5
2176	  2
2177	  5
2178	 19
2179	  4
2180	 15
2181	 12
2182	 12
2183	  4
2184	  5
2185	  7
2186	  2
2187	 14
2188	 12
2189	 16
2190	 17
2191	  1
2192	  9
2193	 12
2194	  5
2195	 15
2196	  8
2197	  2
2198	 10
2199	  9
2200	  1
2201	  4
2202	 10
2203	 14
2204	  8
2205	 12
2206	  2
2207	 14
2208	  6
2209	 14
2210	 15
2211	 14
2212	 18
2213	 14
2214	  5
2215	  4
2216	  1
2217	  9
2218	  6
2219	 17
2220	 12
2221	  1
2222	  1
2223	 14
2224	  2
2225	 12
2226	  6
2227	 12
2228	 12
2229	  5
2230	 12
2231	  6
2232	  6
2233	  4
2234	  2
2235	 18
2236	  8
2237	 11
2238	  1
2239	  5
2240	 17
2241	  2
2242	 17
2243	  3
2244	  6
2245	  5
2246	  1
2247	  6
2248	  2
2249	  2
2250	 18
2251	  6
2252	  4
2253	  6
2254	 12
2255	  0
2256	  1
2257	 10
2258	 18
2259	  4
2260	 12
2261	 18
2262	  4
2263	  1
2264	  6
2265	  4
2266	  8
2267	 12
2268	 15
2269	  0
2270	 17
2271	 18
2272	 12
2273	 16
2274	  8
2275	  2
2276	  6
2277	  2
2278	  6
2279	 12
2280	  2
2281	  5
2282	  6
2283	  1
2284	  5
2285	 11
2286	  5
2287	  2
2288	  1
2289	 12
2290	 17
2291	  6
2292	  5
2293	 17
2294	  0
2295	 12
2296	  9
2297	  4
2298	 11
2299	  1
2300	  2
2301	  2
2302	  9
2303	  1
2304	 18
2305	  2
2306	  9
2307	  1
2308	 15
2309	  4
2310	  2
2311	 11
2312	  6
2313	  2
2314	 12
2315	  5
2316	  2
2317	  2
2318	 17
2319	  5
2320	 17
2321	 16
2322	  6
2323	  4
2324	  4
2325	  6
2326	  4
2327	 14
2328	  5
2329	 18
2330	 18
2331	  0
2332	 17
2333	  6
2334	 12
2335	  1
2336	 17
2337	  1
2338	 18
2339	 11
2340	 12
2341	 17
2342	  7
2343	  6
2344	 12
2345	  1
2346	  0
2347	  4
2348	  9
2349	 13
2350	  5
2351	  2
2352	  2
2353	 18
2354	  6
2355	  2
2356	  1
2357	 11
2358	  8
2359	  2
2360	  9
2361	 13
2362	 10
2363	  2
2364	  0
2365	  1
2366	  1
2367	  6
2368	  9
2369	 17
2370	 17
2371	  2
2372	  4
2373	  1
2374	  2
2375	 17
2376	  6
2377	  1
2378	 11
2379	  6
2380	  3
2381	  2
2382	  7
2383	  6
2384	  6
2385	  2
2386	  1
2387	 11
2388	 12
2389	 17
2390	  1
2391	  2
2392	  4
2393	  4
2394	 18
2395	 17
2396	  5
2397	  2
2398	  5
2399	  5
2400	 11
2401	  5
2402	  1
2403	  6
2404	 14
2405	 17
2406	 12
2407	  9
2408	  2
2409	  9
2410	 17
2411	  2
2412	  1
2413	 15
2414	 17
2415	  1
2416	  6
2417	 12
2418	 11
2419	  0
2420	  1
2421	 18
2422	  2
2423	 12
2424	  2
2425	 15
2426	 11
2427	 12
2428	 15
2429	  5
2430	  6
2431	  2
2432	 19
2433	  2
2434	  7
2435	  4
2436	 14
2437	 12
2438	  6
2439	  2
2440	  2
2441	  6
2442	  6
2443	 17
2444	  0
2445	 12
2446	 12
2447	  2
2448	  1
2449	  1
2450	  2
2451	 12
2452	 18
2453	  5
2454	  2
2455	 12
2456	 11
2457	 13
2458	  6
2459	 12
2460	  6
2461	  8
2462	  1
2463	 18
2464	 15
2465	  3
2466	  5
2467	 17
2468	  2
2469	 12
2470	  6
2471	  2
2472	  2
2473	 10
2474	  6
2475	 17
2476	 18
2477	 18
2478	  2
2479	 12
2480	  5
2481	 18
2482	 11
